1875,10.98607,World,
1876,10.75477,World,
1877,10.56819,World,
1878,10.35207,World,
1879,11.01992,World,
1880,11.76059,World,
1881,11.9169,World,
1882,11.43917,World,
1883,11.41187,World,
1884,11.34115,World,
1885,11.0991,World,
1886,10.96517,World,
1887,11.11422,World,
1888,11.42986,World,
1889,11.65596,World,
1890,11.16133,World,
1891,11.42254,World,
1892,11.12584,World,
1893,11.00298,World,
1894,11.14646,World,
1895,11.23671,World,
1896,11.40689,World,
1897,11.60748,World,
1898,11.22989,World,
1899,11.60823,World,
1900,11.73346,World,
1901,11.6709,World,
1902,11.39259,World,
1903,11.68488,World,
1904,11.83403,World,
1905,12.04045,World,
1906,12.30293,World,
1907,12.14547,World,
1908,11.85233,World,
1909,12.06945,World,
1910,12.5439,World,
1911,12.56142,World,
1912,12.88128,World,
1913,13.95516,World,
1914,11.59797,World,
1915,10.54352,World,
1916,12.99725,World,
1917,12.24801,World,
1918,9.51234,World,
1919,12.49642,World,
1920,13.029,World,
1921,9.90404,World,
1922,9.54198,World,
1923,9.93495,World,
1924,10.92783,World,
1925,11.78616,World,
1926,10.83184,World,
1927,11.0955,World,
1928,11.21274,World,
1929,10.835,World,
1930,9.64413,World,
1931,8.11615,World,
1932,6.23942,World,
1933,6.16076,World,
1934,5.6327,World,
1935,5.00882,World,
1936,6.41374,World,
1937,7.30285,World,
1938,6.37178,World,
1939,5.86941,World,
1940,4.92123,World,
1941,6.10148,World,
1942,6.1934,World,
1943,6.87918,World,
1944,5.69973,World,
1945,4.15623,World,
1946,5.6274,World,
1947,6.68631,World,
1948,7.46017,World,
1949,7.58487,World,
1950,7.762,World,
1951,9.6017,World,
1952,8.57432,World,
1953,8.36979,World,
1954,8.41662,World,
1955,8.74116,World,
1956,8.93109,World,
1957,8.97438,World,
1958,8.25811,World,
1959,8.39585,World,
1960,8.69459,World,
1961,8.67379,World,
1962,8.6378,World,
1963,8.72219,World,
1964,8.9198,World,
1965,8.92033,World,
1966,9.07396,World,
1967,9.00383,World,
1968,9.34427,World,
1969,9.77308,World,
1970,9.07059,World,
1971,9.16645,World,
1972,9.44803,World,
1973,10.77923,World,
1974,13.90118,World,
1975,12.96751,World,
1976,13.61115,World,
1977,13.83671,World,
1978,13.62867,World,
1979,14.92706,World,
1980,16.60864,World,
1981,16.22439,World,
1982,15.17714,World,
1983,14.39314,World,
1984,14.71853,World,
1985,14.4726,World,
1986,13.41814,World,
1987,13.9194,World,
1988,14.33051,World,
1989,14.87043,World,
1990,15.16477,World,
1991,15.12546,World,
1992,15.13239,World,
1993,14.80993,World,
1994,15.84717,World,
1995,17.11332,World,
1996,17.58836,World,
1997,18.06447,World,
1998,17.85426,World,
1999,18.09744,World,
2000,19.67615,World,
2001,19.24409,World,
2002,19.32797,World,
2003,20.18549,World,
2004,21.88118,World,
2005,22.92936,World,
2006,24.26964,World,
2007,24.8732,World,
2008,26.23005,World,
2009,21.45442,World,
2010,23.45001,World,
2011,25.12261,World,
2012,24.75851,World,
2013,24.50823,World,
2014,24.2406,World,
